,0,1,2,3,4,5,6,7,8,9
362,24806,2514,2514,27790,205588,205588,26292,205588,26292,2514
363,27790,26292,26292,2514,2514,395965,24016,26292,205588,26292
364,26292,205588,205588,26292,15751,2549,2549,15751,2549,205588
365,2514,15751,15751,205588,200272,15751,137120,200272,11994,15751
366,205588,27725,200272,15751,27725,200272,15751,2549,15751,200272
367,15751,200272,2549,200272,2549,7522,200272,31863,200272,27725
368,200272,2549,31863,2549,3246,31863,31863,135760,3246,2549
369,2549,3246,135760,3246,31863,135760,199811,3246,31863,3246
370,3246,31863,34385,31863,135760,267685,135760,199811,135760,31863
371,31863,135760,393886,135760,393886,393886,393886,393886,393886,135760
372,135760,393886,7522,24806,137120,3246,7522,137120,137120,393886
373,393886,137120,137120,393886,56566,11994,56566,56566,56566,137120
374,137120,56566,56566,137120,34760,137120,267685,7522,7522,56566
375,56566,267685,267685,56566,267685,56566,26592,267685,267685,267685
376,267685,199811,199811,267685,199811,26592,9329,134116,199811,199811
377,199811,24016,11097,199811,24016,270014,11172,26592,11097,24016
378,24016,11097,26592,24016,11097,199811,270014,11172,26592,11097
379,11097,26592,134116,11097,26592,5078,5078,5078,270014,26592
380,26592,134116,270014,26592,134116,53667,53667,53667,9329,134116
381,134116,270014,5078,134116,270014,9329,134116,9329,5078,270014
382,270014,9329,53667,270014,9329,11172,35237,22355,53667,9329
383,9329,5078,9329,9329,5078,198203,46997,270014,11172,5078
384,5078,53667,11172,5078,53667,22355,2843,198203,198203,53667
385,53667,11172,198203,53667,11172,41046,207910,41046,41046,11172
386,11172,198203,41046,11172,198203,134116,198203,63920,22355,198203
387,198203,41046,137257,198203,41046,2843,41046,137257,134116,41046
388,41046,137257,22355,41046,137257,63920,63920,2843,137257,137257
389,137257,2843,35237,137257,2843,137257,137257,34643,2843,2843
390,2843,34643,2843,2843,34643,52697,34643,35237,34643,34643
391,34643,52697,34643,34643,52697,35237,52697,52697,52697,52697
392,52697,46997,52697,52697,35237,34643,22355,207910,35237,46997
393,35237,35237,28768,35237,46997,207910,39886,39886,207910,35237
394,7522,7522,207910,7522,7522,60011,60011,60011,60011,7522
395,207910,207910,60011,207910,207910,56017,199150,46997,56017,207910
396,60011,60011,56017,60011,60011,203380,56017,203380,203380,60011
397,56017,56017,199150,56017,56017,199150,327900,4750,199150,56017
398,22355,22355,203380,22355,203380,4750,203380,327900,4750,22355
399,203380,203380,4750,203380,4750,327900,4750,56017,327900,203380
400,4750,4750,327900,4750,22355,39886,45235,34705,45235,4750
401,327900,327900,3246,327900,327900,45235,8038,45899,45899,327900
402,45235,45235,45235,45235,45235,45899,45899,8038,8038,45235
403,199150,45899,45899,199150,45899,8038,205790,45235,137153,45899
404,45899,8038,8038,45899,8038,137153,137153,205790,39886,8038
405,8038,137153,137153,8038,137153,28768,28768,137153,28768,137153
406,137153,39886,205790,137153,205790,205790,64230,28768,205790,39886
407,39886,199150,46997,39886,64230,44375,45797,64230,64230,199150
408,205790,205790,45797,205790,44375,204754,202090,204754,44375,205790
409,64230,64230,44375,64230,204754,212815,44375,212815,204754,64230
410,44375,44375,204754,44375,212815,10010,204754,45797,212815,44375
411,204754,204754,212815,204754,17306,17306,212815,17306,45797,204754
412,212815,212815,17306,212815,23118,64230,10010,10010,17306,212815
413,17306,17306,10010,17306,199150,23118,17306,202090,23118,17306
414,23118,23118,64230,23118,34705,34705,34705,44375,10010,23118
415,34705,34705,23118,34705,10010,45797,23118,23118,34705,34705
416,10010,10010,34705,10010,34858,34858,13830,34858,24016,10010
417,34858,34858,24016,34858,197765,15964,34858,197765,34858,34858
418,197765,197765,39886,197765,13830,197765,15964,13830,197765,197765
419,13830,13830,34858,13830,45797,13830,197765,15964,13830,13830
420,45797,45797,197765,45797,43652,43652,43652,45906,15964,45797
421,43652,43652,13830,43652,34606,45906,13489,43652,43652,43652
422,34606,34606,43652,34606,13489,13489,34606,13489,13489,34606
423,13489,13489,34606,13489,39568,24016,12727,34606,39568,13489
424,39568,39568,13489,39568,41771,39568,41771,24016,41771,39568
425,41771,41771,39568,41771,202090,41771,5416,12727,202090,41771
426,202090,202090,202090,202090,43888,202090,43888,43888,43888,202090
427,43888,43888,43888,43888,28768,43888,36290,41771,45906,43888
428,28768,28768,15964,28768,39886,34606,45906,5416,34606,28768
429,12727,12727,12727,12727,12727,36290,39568,39568,12727,12727
430,5416,5416,5416,5416,5416,12727,30707,36290,5416,5416
431,36290,36290,41771,36290,36290,30707,135377,30707,36290,36290
432,30707,15964,36290,15964,30707,5416,394972,36937,30707,30707
433,45906,30707,30707,30707,29329,29329,29329,51044,29329,45906
434,29329,45906,29329,45906,15964,394972,36937,135377,394972,29329
