,0,1,2,3,4,5,6,7,8,9
254,1002818,1003035,54575,1002818,1002818,33643,53141,1003035,33643,1003065
255,35791,53141,1002818,35791,35791,1003035,1003065,53141,1003035,54575
256,2827,1003065,35791,2827,2827,53141,54575,1003065,53141,1002818
257,1001455,54575,2827,1001455,1001455,1003065,1002818,54575,1003065,35791
258,54575,1002818,1001455,20186,54575,54575,35791,1002818,54575,2827
259,1001972,35791,17770,1001972,20186,1002818,2827,35791,1002818,1001455
260,1002793,2827,1001972,1002793,1001972,35791,1001455,2827,35791,1001972
261,1002751,1001455,1002793,21885,1002793,2827,1001972,1001455,2827,1002793
262,54826,1001972,1002751,1002751,1002751,1001455,1002793,1001972,1001455,1002751
263,4410,1002793,6417,6417,6417,1001972,21885,1002793,1001972,17770
264,6417,1002751,1003128,1003128,1003128,1002793,1002751,1002751,1002793,6417
265,1003128,6417,21885,1003265,15988,1002751,6417,6417,1002751,1003128
266,21885,1003128,1003265,1003134,1003265,6417,1003128,1003128,6417,21885
267,1003265,21885,1003134,1003173,1003134,1003128,1003265,21885,1003128,1003265
268,52257,1003265,1003173,54015,1003173,21885,15988,1003265,21885,1003134
269,1003134,1003134,54015,1000705,54015,1003265,1003134,1003134,1003265,1003173
270,1003173,1003173,34085,53908,14531,1003134,1003173,1003173,1003134,54015
271,1000705,54015,19072,19072,1000705,1003173,54015,54015,1003173,1000705
272,53908,1000705,1000705,15988,53908,54015,14531,1000705,54015,53908
273,1003161,53908,53908,17017,21885,1000705,1000705,14531,1000705,1003161
274,54990,19072,1003161,1003161,17017,53908,53908,53908,53908,54990
275,1003205,1003161,54990,54990,1003161,19072,1003161,1003161,19072,1003205
276,1000916,54990,14531,23394,19072,1003161,54990,54990,1003161,11168
277,1002742,1003205,1003205,1003205,54990,54990,19072,1003205,54990,1000916
278,23394,1000916,1000916,1000916,1003205,1003205,1003205,1000916,1003205,14531
279,19072,23394,1002742,1002742,1000916,1000916,1000916,23394,1000916,1002742
280,1001523,1002742,23394,14531,1002742,23394,23394,1002742,23394,23394
281,1002632,1001523,1001523,1001523,23394,1002742,1002742,19072,1002742,19072
282,1003192,14531,1504,1002632,1001523,1001523,1001523,1001523,1001523,1001523
283,1504,1002632,1002632,1003192,1504,14531,1002632,1002632,14531,1002632
284,1003238,1003192,1003192,1504,1002632,1002632,1003192,1003192,1002632,1003192
285,16198,1504,1003238,1003238,1003192,1003192,1504,1003238,1003192,1003238
286,14531,1003238,15988,1003242,1003238,1504,1003238,34085,1504,34085
287,1003242,34085,1003242,54699,1003242,1003238,34085,15988,1003238,1003242
288,54699,1003242,54699,54764,54699,34085,1003242,1003242,34085,54699
289,54764,15988,54764,55146,54764,1003242,54699,54699,1003242,54764
290,55146,54699,55146,54317,55146,15988,54764,54764,54699,55146
291,17770,54764,54317,1003081,1003081,54699,55146,55146,54764,54317
292,15988,55146,1003081,34903,54317,54764,17770,54317,55146,1003081
293,1003081,17770,34903,1002449,33144,55146,54317,1003081,17770,1504
294,54317,54317,20186,1002988,1002449,17770,1003081,1002449,54317,1002449
295,1002449,1003081,1002449,6466,17770,54317,1002449,17770,1003081,20186
296,1002988,1002449,1002988,1003207,1002988,1003081,1002988,1504,1002449,15988
297,1003207,1002988,6466,34458,1003207,1002449,1003207,1002988,15988,1002988
298,34458,1003207,1003207,19397,34458,1002988,34458,1003207,1002988,1003207
299,6466,34458,34458,33144,6466,1003207,6466,34458,1003207,34458
300,1002022,6466,33144,1002022,16198,34458,35403,6466,34458,6466
301,1003145,33144,33087,1003145,33087,6466,33144,33144,6466,33144
302,33087,1002022,1002022,1002283,1002022,33144,1002022,1002022,33144,1002022
303,1002283,1003145,2497,33087,2497,1002022,1003145,1003145,1002022,1003145
304,2497,50740,1003145,2497,1003145,1003145,50740,50740,1003145,50740
305,33144,1002283,1002283,1003171,50740,50740,1002283,1002283,50740,1002283
306,1003171,1003171,1003171,1003225,13960,1002283,13960,13960,1002283,1003171
307,50740,1003225,25407,1000580,1002283,1003171,1003171,1003171,1003171,1003225
308,1003225,1000580,1003225,25407,25407,1003225,1003225,1003225,1003225,1000580
309,1000580,11168,1000580,11168,1003171,1000580,1000580,1000580,1000580,25407
310,25407,25407,11168,20444,1003225,11168,11168,25407,11168,2497
311,52883,20444,20444,12093,1000580,25407,2497,2497,25407,52758
312,1002961,52758,52758,52758,11168,20444,20444,20444,20444,20444
313,1000388,52883,52883,52883,20444,52758,25407,52758,52758,52883
314,53845,1002961,1002961,1002961,52758,52883,52758,52883,52883,1002961
315,52758,1000388,1000388,1000388,52883,1002961,52883,1002961,1002961,1000388
316,1003213,53845,53845,53845,1002961,1000388,1002961,1000388,1000388,53845
317,11168,1003213,1003213,1003213,1000388,53845,1000388,53845,53845,1003213
318,1002446,1002446,32459,32459,53845,1003213,53845,1003213,1003213,1002446
319,1000709,32459,1002446,1002446,1003213,1002446,1003213,1002446,1002446,32459
320,32459,16198,12093,16198,1002446,32459,1002446,32459,32459,16198
321,1003117,1000709,16198,1000709,32459,16198,16198,16198,16198,1000709
322,20444,1003117,1000709,1003117,1000709,1000709,32459,1000709,1000709,1003117
323,13960,2497,13960,13960,1003117,1003117,1000709,1003117,1003117,55806
324,12093,55806,1003117,55806,12093,2497,1003117,55806,55806,54540
325,1003246,54540,55806,54540,55806,55806,55806,54540,54540,1003246
