,0,1,2,3,4,5,6,7,8,9
303,17506,40994,211398,62267,12306,8351,43380,48072,4434,52362
304,43260,15368,396105,60304,35007,36351,202078,40994,135377,395354
305,197667,39673,6167,20886,199995,134944,202454,198611,208751,327849
306,45005,42642,51630,43382,15544,8781,12252,42922,208323,198936
307,47692,29050,60022,41435,44141,205891,27651,51604,34688,36874
308,44622,3741,21079,57119,39699,202454,64112,202032,29140,3303
309,24971,50877,5413,16188,3249,42038,47834,1887,34781,50289
310,205311,45025,9063,9044,42252,201091,34569,28905,50348,58351
311,49788,39029,50392,11664,30798,59908,197712,6057,37577,47794
312,24173,60111,205206,43561,3333,206238,35258,13004,5377,8468
313,12772,197207,44096,8676,35368,29632,5089,6659,49342,210103
314,29527,4713,23242,196890,42148,6799,4788,1200,6703,34123
315,197288,12008,49588,24940,13189,51155,50178,61400,29405,15725
316,35003,16117,55836,15774,47474,15556,49673,8820,56639,206509
317,8422,2586,48139,39578,52048,2514,13118,31200,51815,47513
318,41727,20764,24689,56791,39310,3209,13045,8881,28785,48715
319,42189,204064,42908,42908,44712,30764,15614,25234,12767,35046
320,203591,17948,395152,212485,133752,58313,263157,53591,64444,4851
321,28330,23089,11994,3596,9600,12629,49169,45935,19331,20794
322,27901,12556,45050,24550,58473,38229,34760,217,61211,31404
323,198060,58212,211552,37693,25151,48804,25532,57943,28831,12991
324,10214,57469,207910,20911,49586,52285,50973,47698,197019,28130
325,50418,200142,396507,12969,8778,50857,207300,41931,48756,8029
326,50543,16218,25428,200486,15594,20115,205535,198095,204332,37153
327,12764,44341,42490,12406,14291,30880,56300,200161,8319,10474
328,51873,37386,37154,208590,39308,49371,138466,42642,2593,39392
329,1680,39935,15987,49402,41096,34554,199165,42685,198452,34093
330,1120,20626,49472,35361,49100,51057,42393,21263,11193,50543
331,35263,12779,1850,15830,208725,35805,47377,32425,2128,199188
332,14291,61343,48511,51792,9145,9050,8359,786,2602,201860
333,25019,13306,201860,37680,21127,57497,16353,50629,48848,202870
334,2856,208261,1759,15836,31461,4922,197207,12963,21283,49223
335,200129,59715,35833,48715,21299,201971,47794,42148,48511,208139
336,21282,44034,12008,49560,5607,201709,34605,20912,12714,25596
337,8632,34602,41798,31370,15886,27699,41843,8985,57843,52048
338,15815,60840,15943,35807,8767,31042,51184,20473,24961,3209
339,25248,43709,25234,15788,42000,25248,208712,15614,21430,57728
340,36926,14813,43442,45758,61344,51773,21928,137576,271354,17408
341,1739,34553,34177,34643,2501,6939,135478,399105,196621,237
342,202536,63770,8816,1246,267,16066,27725,8466,13319,17055
343,63774,14453,209700,30962,43557,199811,41360,48220,37519,60304
344,6893,48072,47297,201838,5576,40497,51124,63473,209368,203752
345,207002,56515,19969,207642,34285,203352,42893,202605,199289,34659
346,13055,197706,201474,47836,12735,1307,44923,196610,44365,47834
347,29050,50971,15456,62445,46309,12843,29007,203201,5588,61138
348,47116,10474,49377,197357,59397,62445,6871,47451,31554,29449
349,44257,13127,198967,15623,48161,34867,15535,34362,29081,59686
350,17054,8587,203602,50348,205891,15673,44034,25534,9790,60493
351,199165,21473,198228,206313,50170,21161,34087,13331,29075,209915
