ASN,Location bias,Network size bias,Topology bias,IXP related bias,Network type bias,RIR region,Customer cone (#ASNs),Customer cone (#prefixes),Location (country),#neighbors (total),Scope (PeeringDB),Network type (PeeringDB),Peering policy (PeeringDB),#IXPs (PeeringDB),#facilities (PeeringDB),is_in_peeringDB,is_ris_peer_v4,is_ris_peer_v6,is_routeviews_peer
59559,0.04,-0.01,-0.12,0.0,-0.01,RIPE,1.0,7.0,RU,2.0,,,,,,0.0,,,
59560,0.05,-0.18,-0.04,-0.1,0.07,RIPE,1.0,1.0,NL,12.0,Europe,NSP,Open,1.0,3.0,1.0,,,
59561,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59562,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,NO,2.0,,,,,,0.0,,,
59564,0.04,-0.09,-0.12,0.0,-0.01,RIPE,1.0,2.0,UA,2.0,,,,,,0.0,,,
59565,0.05,-0.09,-0.03,0.0,-0.01,RIPE,1.0,3.0,GB,3.0,,,,,,0.0,,,
59571,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59572,0.04,-0.18,-0.03,-0.19,-0.18,RIPE,1.0,1.0,PL,4.0,Regional,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,
59573,0.01,-0.07,-0.07,0.0,-0.01,RIPE,1.0,1.0,IR,2.0,,,,,,0.0,,,
59574,0.04,-0.02,0.02,-0.07,0.09,RIPE,2.0,21.0,RU,10.0,Regional,NSP,Open,8.0,0.0,1.0,,,
59577,0.04,0.04,0.02,-0.04,0.0,RIPE,4.0,47.0,UA,8.0,Europe,Cable/DSL/ISP,No,3.0,2.0,1.0,,,
59580,0.04,-0.09,-0.12,0.0,-0.01,RIPE,1.0,3.0,RU,2.0,,,,,,0.0,,,
59581,0.05,-0.14,-0.07,0.0,-0.01,RIPE,2.0,3.0,GB,2.0,,,,,,0.0,,,
59583,0.01,0.05,0.03,-0.19,-0.28,RIPE,8.0,339.0,KZ,10.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,
59584,0.04,-0.09,-0.12,0.0,-0.01,RIPE,1.0,3.0,RU,2.0,,,,,,0.0,,,
59586,0.05,-0.05,-0.12,0.0,-0.01,RIPE,1.0,4.0,SE,2.0,,,,,,0.0,,,
59588,-0.0,0.0,0.0,-0.19,-0.28,RIPE,1.0,45.0,IQ,6.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,
59589,0.04,0.05,0.08,0.0,-0.01,RIPE,17.0,62.0,RU,26.0,,,,,,0.0,,,
59590,0.03,-0.05,-0.12,0.0,-0.01,RIPE,1.0,4.0,RO,2.0,,,,,,0.0,,,
59591,0.04,-0.09,-0.03,0.0,-0.01,RIPE,1.0,1.0,RU,3.0,,,,,,0.0,,,
59593,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,UA,2.0,,,,,,0.0,,,
59595,0.04,0.04,-0.09,0.0,-0.01,RIPE,3.0,15.0,RU,4.0,,,,,,0.0,,,
59596,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59597,0.05,-0.01,-0.12,0.19,-0.18,RIPE,1.0,7.0,GB,2.0,Not Disclosed,Cable/DSL/ISP,Selective,0.0,2.0,1.0,,,
59598,0.04,-0.09,0.02,-0.19,-0.28,RIPE,2.0,3.0,RU,10.0,Not Disclosed,Not Disclosed,Open,1.0,0.0,1.0,,,
59600,0.04,-0.09,-0.09,0.0,-0.01,RIPE,1.0,2.0,RU,3.0,,,,,,0.0,,,
59601,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,2.0,RU,2.0,,,,,,0.0,,,
59604,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59605,0.01,0.07,0.11,0.05,0.05,RIPE,99.0,5858.0,BH,1305.0,Global,NSP,Open,12.0,9.0,1.0,1.0,1.0,1.0
59607,0.04,-0.01,-0.01,-0.1,-0.28,RIPE,1.0,10.0,PL,6.0,Not Disclosed,Not Disclosed,Open,0.0,2.0,1.0,,,
59609,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RS,2.0,,,,,,0.0,,,
59611,0.04,-0.09,-0.04,-0.12,-0.21,RIPE,1.0,2.0,PL,11.0,Not Disclosed,Cable/DSL/ISP,Open,2.0,1.0,1.0,,,
59613,0.04,0.04,0.05,-0.09,-0.09,RIPE,105.0,3756.0,UA,67.0,Europe,Route Server,Open,3.0,0.0,1.0,,,
59614,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59615,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,2.0,LV,2.0,,,,,,0.0,,,
59616,0.04,-0.05,-0.12,0.0,-0.01,RIPE,1.0,13.0,RU,2.0,,,,,,0.0,,,
59620,0.04,-0.05,-0.07,-0.19,0.03,RIPE,1.0,5.0,BG,2.0,Europe,Content,Open,1.0,0.0,1.0,,,
59622,0.05,0.02,-0.0,0.0,-0.01,RIPE,7.0,52.0,CH,8.0,,,,,,0.0,,,
59624,0.04,0.05,0.06,0.02,0.12,RIPE,10.0,20.0,RU,77.0,Regional,Educational/Research,Open,4.0,4.0,1.0,,,
59625,-0.0,-0.05,-0.12,0.0,-0.01,RIPE,1.0,8.0,IQ,2.0,,,,,,0.0,,,
59627,0.04,-0.04,0.02,0.0,-0.01,RIPE,2.0,15.0,RU,8.0,,,,,,0.0,,,
59631,0.04,-0.05,-0.12,0.0,-0.01,RIPE,1.0,8.0,ES,2.0,,,,,,0.0,,,
59632,0.03,-0.09,-0.03,0.0,-0.01,RIPE,1.0,1.0,RO,3.0,,,,,,0.0,,,
59636,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,UA,2.0,,,,,,0.0,,,
59637,0.04,-0.05,0.0,0.0,-0.01,RIPE,1.0,4.0,RU,6.0,,,,,,0.0,,,
59639,0.04,-0.18,-0.03,0.0,-0.01,RIPE,1.0,1.0,RU,3.0,,,,,,0.0,,,
59640,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59642,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,2.0,LT,2.0,,,,,,0.0,,,
59649,0.05,-0.12,-0.07,0.0,-0.01,RIPE,1.0,1.0,HU,2.0,,,,,,0.0,,,
59652,0.04,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,UA,2.0,,,,,,0.0,,,
59653,0.04,-0.18,0.0,0.0,-0.01,RIPE,1.0,1.0,RU,6.0,,,,,,0.0,,,
59655,0.01,-0.05,0.05,0.21,-0.09,RIPE,1.0,6.0,CY,57.0,Global,Content,Selective,3.0,0.0,1.0,,,
59656,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59659,0.05,-0.02,0.04,0.02,-0.06,RIPE,3.0,7.0,GB,102.0,Regional,Cable/DSL/ISP,Open,3.0,6.0,1.0,,,
59662,-0.06,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,US,2.0,,,,,,0.0,,,
59667,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59670,0.04,-0.09,-0.03,-0.19,-0.1,RIPE,1.0,2.0,PL,3.0,Not Disclosed,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,
59672,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59675,0.05,0.0,0.06,-0.12,-0.28,RIPE,1.0,14.0,DE,111.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,
59681,0.05,-0.18,-0.07,0.0,-0.01,RIPE,1.0,2.0,CZ,1.0,,,,,,0.0,,,
59686,0.04,-0.09,-0.09,-0.19,-0.04,RIPE,1.0,2.0,PL,3.0,Regional,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,
59693,0.04,-0.09,-0.03,0.0,-0.01,RIPE,1.0,1.0,RU,3.0,,,,,,0.0,,,
59694,0.03,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,
59699,0.05,0.04,0.01,0.0,-0.04,RIPE,11.0,34.0,IT,39.0,Regional,Cable/DSL/ISP,Open,3.0,2.0,1.0,,,
59701,0.05,0.04,0.03,0.04,0.03,RIPE,3.0,15.0,DK,21.0,Europe,NSP,Open,6.0,6.0,1.0,,,
59705,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,2.0,GB,2.0,,,,,,0.0,,,
59706,0.04,0.02,-0.04,0.0,-0.01,RIPE,3.0,14.0,RU,3.0,,,,,,0.0,,,
59709,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,BG,2.0,,,,,,0.0,,,
59710,0.05,0.02,-0.09,-0.1,-0.23,RIPE,3.0,11.0,DE,4.0,Not Disclosed,Not Disclosed,Open,0.0,2.0,1.0,,,
59711,0.04,0.04,0.0,-0.19,-0.28,RIPE,3.0,21.0,BG,8.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,
59717,0.05,-0.18,-0.03,0.0,-0.01,RIPE,1.0,1.0,GB,3.0,,,,,,0.0,,,
59718,0.04,-0.18,-0.06,-0.09,-0.04,RIPE,1.0,1.0,RU,5.0,Europe,Enterprise,Open,4.0,1.0,1.0,,,
59720,0.05,-0.03,-0.07,0.0,-0.01,RIPE,2.0,7.0,NO,2.0,,,,,,0.0,,,
59722,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59723,0.04,-0.05,-0.09,-0.19,-0.28,RIPE,2.0,5.0,ES,3.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,
59729,0.04,0.05,-0.04,0.0,-0.01,RIPE,3.0,150.0,UA,3.0,,,,,,0.0,,,
59731,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59733,0.05,-0.18,-0.07,0.0,-0.01,RIPE,2.0,2.0,MD,2.0,,,,,,0.0,,,
59734,0.04,-0.05,-0.12,0.0,-0.01,RIPE,1.0,4.0,RU,2.0,,,,,,0.0,,,
59735,0.03,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,
59737,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,3.0,RS,2.0,,,,,,0.0,,,
59738,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59740,0.04,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59746,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,BG,2.0,,,,,,0.0,,,
59747,0.05,-0.04,-0.04,0.0,-0.01,RIPE,2.0,5.0,CZ,4.0,,,,,,0.0,,,
59748,0.05,-0.09,-0.03,0.0,-0.01,RIPE,1.0,1.0,LI,16.0,,,,,,0.0,,,
59750,0.05,-0.18,-0.04,-0.19,0.75,RIPE,1.0,1.0,SE,3.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,
59756,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,GB,2.0,,,,,,0.0,,,
59763,0.04,-0.05,-0.07,0.0,-0.01,RIPE,1.0,4.0,BG,2.0,,,,,,0.0,,,
59764,-0.06,-0.09,-0.12,0.0,-0.01,RIPE,1.0,2.0,US,2.0,,,,,,0.0,,,
59766,0.05,0.02,0.01,-0.19,-0.04,RIPE,3.0,7.0,IT,17.0,Europe,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,
59775,0.05,-0.05,-0.03,0.0,-0.01,RIPE,1.0,4.0,DE,3.0,,,,,,0.0,,,
59776,0.05,-0.09,-0.07,-0.14,0.12,RIPE,1.0,1.0,NL,1.0,Europe,Content,No,1.0,2.0,1.0,,,
59777,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,IT,2.0,,,,,,0.0,,,
59778,0.05,-0.09,0.04,0.02,0.01,RIPE,1.0,3.0,GB,57.0,Regional,NSP,Open,3.0,4.0,1.0,,,
59779,0.05,-0.09,-0.12,-0.1,-0.21,RIPE,1.0,3.0,AT,2.0,Not Disclosed,Enterprise,Open,0.0,2.0,1.0,,,
59780,0.05,-0.01,-0.04,-0.1,0.01,RIPE,1.0,6.0,DE,6.0,Europe,Enterprise,Open,0.0,3.0,1.0,,,
59781,0.04,-0.18,-0.12,-0.19,-0.28,RIPE,1.0,1.0,UA,2.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,
59782,0.04,-0.09,-0.12,-0.19,-0.06,RIPE,1.0,1.0,PL,2.0,Regional,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,
59785,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,DE,2.0,,,,,,0.0,,,
59790,0.05,0.04,0.01,-0.01,-0.18,RIPE,4.0,50.0,DE,19.0,Not Disclosed,Cable/DSL/ISP,Open,2.0,7.0,1.0,,,
59792,0.04,-0.18,-0.03,0.0,-0.01,RIPE,1.0,2.0,RU,3.0,,,,,,0.0,,,
59793,0.04,-0.01,0.04,0.0,-0.01,RIPE,1.0,11.0,RU,15.0,,,,,,0.0,,,
59794,0.01,-0.05,-0.03,0.0,-0.01,RIPE,1.0,9.0,IR,3.0,,,,,,0.0,,,
59796,0.05,0.07,0.11,0.32,0.1,RIPE,104.0,3513.0,SK,190.0,Global,NSP,Selective,5.0,7.0,1.0,,,
59803,0.05,-0.09,-0.03,0.0,-0.01,RIPE,1.0,2.0,GB,3.0,,,,,,0.0,,,
59807,0.05,-0.04,-0.12,0.0,-0.01,RIPE,1.0,3.0,SE,2.0,,,,,,0.0,,,
59808,0.05,-0.18,-0.07,-0.12,-0.0,RIPE,1.0,1.0,CH,2.0,Not Disclosed,Educational/Research,Open,2.0,0.0,1.0,,,
59809,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,GB,2.0,,,,,,0.0,,,
59811,0.05,-0.68,-0.07,-0.19,-0.05,RIPE,1.0,0.0,GB,0.0,Regional,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,
59813,0.05,-0.07,0.0,0.32,1.07,RIPE,3.0,4.0,GB,8.0,Global,NSP,Selective,9.0,2.0,1.0,,,
59815,0.04,0.04,-0.04,0.0,-0.01,RIPE,5.0,22.0,RU,6.0,,,,,,0.0,,,
59816,0.05,0.0,0.03,-0.09,0.09,RIPE,2.0,17.0,GB,29.0,Europe,NSP,Open,1.0,4.0,1.0,1.0,1.0,
59817,0.05,-0.09,-0.07,0.0,-0.01,RIPE,2.0,3.0,GB,2.0,,,,,,0.0,,,
59820,0.05,-0.09,-0.03,0.0,-0.01,RIPE,1.0,1.0,GB,3.0,,,,,,0.0,,,
59822,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,DE,2.0,,,,,,0.0,,,
59823,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,2.0,RU,2.0,,,,,,0.0,,,
59825,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59826,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,CZ,2.0,,,,,,0.0,,,
59830,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,2.0,FR,2.0,,,,,,0.0,,,
59833,0.04,-0.01,-0.12,0.0,-0.01,RIPE,1.0,4.0,RU,2.0,,,,,,0.0,,,
59835,0.05,-0.07,-0.04,-0.09,0.04,RIPE,1.0,3.0,SE,15.0,Europe,Content,Open,4.0,0.0,1.0,,,
59836,0.05,-0.05,-0.03,0.0,-0.01,RIPE,1.0,6.0,GB,3.0,,,,,,0.0,,,
59838,0.01,-0.18,-0.07,0.0,-0.01,RIPE,1.0,3.0,IR,2.0,,,,,,0.0,,,
59842,0.05,-0.05,-0.04,-0.1,-0.0,RIPE,1.0,6.0,FR,13.0,Global,Content,Open,1.0,3.0,1.0,,,
59847,0.05,-0.04,-0.12,-0.12,-0.28,RIPE,1.0,19.0,BA,2.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,
59848,0.04,-0.13,-0.07,0.0,-0.01,RIPE,1.0,1.0,RU,1.0,,,,,,0.0,,,
59850,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59851,0.04,-0.09,-0.01,0.0,-0.01,RIPE,1.0,3.0,BG,5.0,,,,,,0.0,,,
59859,0.05,-0.05,-0.12,0.0,-0.01,RIPE,1.0,5.0,FR,2.0,,,,,,0.0,,,
59862,0.05,0.0,0.03,-0.1,-0.01,RIPE,1.0,41.0,IT,34.0,Europe,Cable/DSL/ISP,Open,1.0,3.0,1.0,,,
59865,0.05,0.0,0.06,0.04,-0.04,RIPE,2.0,17.0,NL,86.0,Global,Cable/DSL/ISP,Open,7.0,5.0,1.0,,,
59866,0.05,-0.05,-0.03,0.0,-0.01,RIPE,1.0,4.0,HR,5.0,,,,,,0.0,,,
59870,0.03,-0.09,-0.03,0.0,-0.01,RIPE,1.0,2.0,ZA,3.0,,,,,,0.0,,,
59871,0.05,-0.09,0.0,0.0,-0.01,RIPE,1.0,1.0,CZ,14.0,,,,,,0.0,,,
59874,0.05,-0.05,-0.03,-0.02,-0.28,RIPE,1.0,4.0,LT,3.0,Not Disclosed,Not Disclosed,,0.0,3.0,1.0,,,
59876,0.05,-0.18,-0.09,0.19,0.99,RIPE,1.0,2.0,GB,3.0,Europe,Non-Profit,Selective,1.0,2.0,1.0,,,
59877,0.05,0.02,0.07,-0.12,-0.28,RIPE,5.0,11.0,FR,35.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,
59881,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59883,0.04,-0.09,0.02,-0.19,-0.28,RIPE,1.0,1.0,RU,8.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,
59884,0.01,-0.05,-0.12,0.0,-0.01,RIPE,1.0,5.0,IR,2.0,,,,,,0.0,,,
59890,0.05,-0.01,0.04,0.23,0.01,RIPE,1.0,5.0,AT,1524.0,Regional,Cable/DSL/ISP,Selective,6.0,1.0,1.0,1.0,1.0,
59891,0.05,-0.05,0.02,0.0,0.03,RIPE,1.0,9.0,CH,73.0,Europe,Content,Open,3.0,3.0,1.0,1.0,1.0,
59892,0.03,-0.18,0.02,0.0,-0.01,RIPE,1.0,1.0,RO,9.0,,,,,,0.0,,,
59895,0.05,-0.05,-0.02,-0.1,0.03,RIPE,1.0,9.0,GB,53.0,Global,Content,Open,1.0,2.0,1.0,,,
59897,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,GB,2.0,,,,,,0.0,,,
59900,0.04,0.07,0.06,0.05,0.1,RIPE,247.0,5887.0,BG,76.0,Regional,NSP,Open,8.0,7.0,1.0,,,
59902,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,GB,2.0,,,,,,0.0,,,
59905,0.05,-0.05,0.01,0.0,-0.01,RIPE,1.0,7.0,CH,21.0,,,,,,0.0,,,
59906,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59907,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,2.0,GB,2.0,,,,,,0.0,,,
59909,0.05,-0.02,-0.04,0.0,-0.01,RIPE,3.0,9.0,AT,3.0,,,,,,0.0,,,
59912,0.01,-0.18,-0.12,0.0,-0.01,RIPE,1.0,2.0,IR,2.0,,,,,,0.0,,,
59916,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59917,0.04,-0.09,-0.12,0.0,-0.01,RIPE,1.0,2.0,RU,2.0,,,,,,0.0,,,
59919,0.05,-0.01,0.04,-0.12,-0.05,RIPE,2.0,10.0,IT,41.0,Regional,Cable/DSL/ISP,Open,2.0,0.0,1.0,1.0,,
59928,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59930,-0.02,-0.09,0.05,0.21,0.08,RIPE,1.0,2.0,VG,28.0,North America,Content,Selective,3.0,0.0,1.0,,,
59933,0.05,-0.09,0.05,-0.01,0.04,RIPE,1.0,3.0,GB,58.0,Europe,NSP,Open,2.0,6.0,1.0,,,
59935,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59938,0.03,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,
59939,0.05,-0.03,-0.01,0.0,-0.01,RIPE,1.0,7.0,LT,5.0,,,,,,0.0,,,
59940,0.04,-0.13,-0.07,0.0,-0.01,RIPE,1.0,1.0,RU,1.0,,,,,,0.0,,,
59941,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59944,0.05,-0.05,-0.12,0.0,-0.01,RIPE,1.0,4.0,FR,2.0,,,,,,0.0,,,
59945,0.04,-0.05,-0.03,-0.12,0.01,RIPE,1.0,4.0,PL,4.0,Regional,Cable/DSL/ISP,Open,2.0,0.0,1.0,,,
59946,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59947,0.03,0.06,0.07,0.02,-0.03,RIPE,48.0,1685.0,RO,171.0,Europe,Route Server,Open,5.0,4.0,1.0,,,
59949,0.05,-0.05,-0.03,0.0,-0.01,RIPE,1.0,4.0,HU,4.0,,,,,,0.0,,,
59953,0.05,-0.09,-0.04,-0.19,0.01,RIPE,1.0,3.0,GB,13.0,Europe,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,
59958,0.04,-0.01,-0.09,0.0,-0.01,RIPE,1.0,10.0,PL,3.0,,,,,,0.0,,,
59960,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
59961,0.01,-0.18,-0.12,0.0,-0.01,RIPE,1.0,2.0,IR,2.0,,,,,,0.0,,,
59962,0.01,0.0,-0.09,0.0,-0.01,RIPE,1.0,23.0,IR,3.0,,,,,,0.0,,,
59967,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,LV,2.0,,,,,,0.0,,,
59970,0.05,-0.09,0.03,-0.03,-0.05,RIPE,1.0,3.0,CZ,19.0,Regional,Cable/DSL/ISP,Open,2.0,2.0,1.0,,,
59971,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,DE,2.0,,,,,,0.0,,,
59975,0.04,-0.05,-0.09,0.0,-0.01,RIPE,2.0,8.0,RU,3.0,,,,,,0.0,,,
59977,0.04,-0.18,-0.07,0.0,-0.01,RIPE,1.0,2.0,PL,1.0,,,,,,0.0,,,
59978,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,NO,2.0,,,,,,0.0,,,
59984,0.05,-0.09,0.0,0.0,-0.01,RIPE,2.0,3.0,CZ,15.0,,,,,,0.0,,,
59985,0.05,-0.18,-0.04,-0.12,-0.03,RIPE,1.0,1.0,NL,14.0,Regional,Cable/DSL/ISP,Open,2.0,1.0,1.0,,,
59986,0.04,-0.18,-0.04,-0.19,-0.28,RIPE,1.0,1.0,RU,3.0,Not Disclosed,Not Disclosed,Open,1.0,0.0,1.0,,,
59989,-0.0,0.0,-0.09,-0.19,-0.28,RIPE,2.0,24.0,LB,3.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,
59990,0.04,-0.05,-0.03,-0.19,-0.05,RIPE,1.0,4.0,PL,4.0,Europe,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,
59994,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,2.0,RU,2.0,,,,,,0.0,,,
59995,0.03,-0.18,-0.07,0.0,-0.01,RIPE,1.0,1.0,RO,1.0,,,,,,0.0,,,
59999,0.03,-0.18,-0.03,0.0,-0.01,RIPE,1.0,2.0,RO,4.0,,,,,,0.0,,,
60004,0.05,-0.18,-0.07,0.0,-0.01,RIPE,2.0,1.0,GB,2.0,,,,,,0.0,,,
60015,0.05,-0.05,-0.03,0.0,-0.01,RIPE,2.0,11.0,GB,4.0,,,,,,0.0,,,
60018,0.04,-0.05,0.0,-0.19,-0.18,RIPE,2.0,4.0,PL,14.0,Not Disclosed,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,
60021,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,2.0,GB,2.0,,,,,,0.0,,,
60026,0.03,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,
60027,0.0,-0.05,-0.12,0.0,-0.01,RIPE,1.0,4.0,TR,2.0,,,,,,0.0,,,
60032,0.05,0.05,0.04,0.3,0.01,RIPE,3.0,38.0,FR,66.0,Regional,Cable/DSL/ISP,Selective,3.0,2.0,1.0,,,
60033,0.03,-0.18,-0.12,-0.1,0.11,RIPE,1.0,1.0,RO,2.0,Global,NSP,Open,0.0,2.0,1.0,,,
60036,0.05,-0.0,-0.04,-0.19,-0.07,RIPE,4.0,14.0,GB,3.0,Regional,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,
60038,0.05,-0.09,-0.12,-0.12,-0.28,RIPE,1.0,3.0,GB,2.0,Not Disclosed,Not Disclosed,,0.0,1.0,1.0,,,
60039,0.03,-0.05,-0.09,0.0,-0.01,RIPE,2.0,5.0,SC,3.0,,,,,,0.0,,,
60040,0.04,-0.68,-0.12,0.0,-0.01,RIPE,1.0,0.0,RU,2.0,,,,,,0.0,,,
60044,0.05,-0.14,-0.12,-0.19,0.04,RIPE,1.0,1.0,DE,2.0,Global,NSP,Open,0.0,1.0,1.0,,,
60045,0.05,-0.05,-0.09,0.0,-0.01,RIPE,2.0,8.0,GB,3.0,,,,,,0.0,,,
60046,-0.01,-0.05,-0.12,0.0,-0.01,RIPE,1.0,5.0,MQ,2.0,,,,,,0.0,,,
60048,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,
60050,0.0,-0.09,-0.12,0.0,-0.01,RIPE,1.0,2.0,SA,2.0,,,,,,0.0,,,
60051,0.01,-0.11,-0.02,0.27,-0.1,RIPE,2.0,2.0,AE,57.0,Europe,Cable/DSL/ISP,Selective,2.0,2.0,1.0,,,
60052,0.05,-0.18,-0.09,0.0,-0.01,RIPE,2.0,2.0,NO,3.0,,,,,,0.0,,,
60053,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,SE,2.0,,,,,,0.0,,,
60055,0.0,-0.09,-0.12,0.0,-0.01,RIPE,1.0,3.0,SA,2.0,,,,,,0.0,,,
60056,0.0,-0.18,-0.12,0.0,-0.01,RIPE,1.0,2.0,TR,2.0,,,,,,0.0,,,
60059,0.05,-0.01,-0.12,0.0,-0.01,RIPE,1.0,4.0,CH,2.0,,,,,,0.0,,,
60062,0.04,-0.05,-0.04,0.0,-0.01,RIPE,2.0,5.0,RU,3.0,,,,,,0.0,,,
60063,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,DE,2.0,,,,,,0.0,,,
60066,0.05,-0.18,-0.09,0.0,-0.01,RIPE,1.0,1.0,LV,3.0,,,,,,0.0,,,
60067,0.04,-0.18,-0.03,0.0,-0.01,RIPE,1.0,1.0,RU,3.0,,,,,,0.0,,,
